SLC25A23	6.51976	2.47657	2.56197	2.07026	3.04878	2.01231	2.76402	4.19613	2.78342	3.00511	3.09726	2.08100	4.82858	3.74398	4.17682	3.19852	3.98708	7.35111	17.83694	5.64633	3.38331	5.44918	1.45520	1.60668	7.31423	1.68142	5.01188	5.25327	1.39908	1.41085	1.51791	0.92604	3.41620	1.01743	0.35462	1.41206	0.95966	0.41700	0.22667	0.83272	0.89824	1.53981	0.43470	1.01938	1.90453	0.55291	2.63015	0.48092	0.46924	0.37768	0.12488	6.44367	2.10966	1.32014	0.74764	0.36625	0.57707	0.88901	0.31444	1.37352	0.25013	0.63099	0.63321	0.85870	0.09663	0.78394	0.40596	0.59636	0.57846	0.78368	2.68751	0.42488
PI4KAP2	6.40870	5.98317	3.98473	6.44463	6.71913	8.15110	3.85475	6.87773	6.91757	8.69745	7.88039	5.39113	7.86788	7.64699	7.29114	5.56618	8.82433	3.85403	9.71285	5.10043	4.15940	7.18418	3.04299	2.34943	7.92681	3.12316	4.37486	3.14576	6.06377	5.72721	5.08654	1.58038	7.53424	1.51988	6.08889	4.29195	4.24202	3.51885	5.99107	5.15238	5.25728	6.12483	4.19632	5.16995	6.74307	9.42880	6.66250	4.04625	2.49114	5.52084	5.28930	4.79287	2.74945	6.34401	3.02945	4.75955	4.24681	4.39257	3.86211	5.67818	3.10365	5.17700	4.55788	6.06530	2.45198	3.81243	3.80391	5.83059	6.77781	3.30914	5.56524	4.58217
FAM19A4	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00522	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00511	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
APPBP2	6.68027	5.42567	4.09350	3.26707	5.13264	5.24339	4.87106	4.83446	4.81502	4.71903	4.27971	5.17120	4.59043	4.13075	4.26309	4.62925	4.60014	3.90782	1.95894	6.34289	6.33026	4.07112	6.61246	5.83207	2.70424	4.50088	6.64585	5.41354	5.44600	2.31012	4.06942	3.56039	4.50102	3.47931	2.79536	3.49665	4.39786	2.34566	3.41886	4.01516	2.63033	6.19892	2.35198	4.32857	4.08009	4.25532	6.14580	7.43156	2.92825	8.90237	5.39858	4.90056	2.79731	5.89419	4.18176	4.25568	4.44574	4.45028	5.22904	4.56341	3.61167	4.00951	3.49197	3.61143	3.67170	4.30702	3.61004	3.95893	1.54948	1.52170	3.22476	5.82802
LANCL2	4.56129	5.21532	3.26732	3.17508	3.57608	6.68776	3.34858	4.10999	2.97352	4.28938	3.90410	3.66405	3.90870	5.09652	5.02082	4.09990	4.08743	4.91202	2.06858	5.62753	4.97376	1.33582	3.44932	3.58240	5.71233	6.15154	4.78437	4.27216	2.37311	4.09043	4.06316	3.46033	4.24836	2.71860	3.38363	4.48514	3.97392	2.20782	3.06893	1.94375	2.19935	3.81890	4.85167	3.97531	4.15692	1.50577	5.87015	3.30067	2.50375	2.94629	3.53817	4.79371	2.19666	4.60954	2.27265	11.71201	6.73701	5.38155	5.71285	7.93536	4.27439	5.02652	6.25701	5.22149	4.60964	5.81797	2.73110	3.91955	3.18992	2.92467	5.37497	2.52749
TAF11	22.40526	23.64631	23.71671	19.12870	20.11188	30.11233	21.71726	21.63063	22.78587	20.07750	21.25672	22.53168	21.71181	24.60717	19.72193	20.62348	20.61142	14.55370	12.84707	22.88260	18.63647	20.24023	28.60913	21.25342	26.54253	23.99966	18.78762	21.99677	20.17418	21.17505	18.90257	16.77706	22.94893	14.53954	13.88805	14.83715	17.25002	13.61774	25.28452	16.98919	15.55917	29.89298	26.74339	19.84685	22.65418	24.68251	22.94489	25.31097	15.43711	22.38357	22.06317	22.91129	15.78099	22.29703	21.12741	23.59980	23.05239	21.22013	24.32413	29.72265	21.49473	22.04580	25.15942	24.37203	25.37153	21.85435	20.55621	20.76894	21.44140	16.94587	26.81831	15.17842
FSTL1	13.83756	19.22918	12.47840	14.94891	12.07499	9.22371	10.81920	14.86931	12.46332	10.91565	12.93872	8.67338	12.68214	10.70195	11.80760	15.62344	12.79083	8.68592	0.36528	12.02623	0.02141	0.24575	0.73901	1.43151	0.03054	0.05147	11.75849	0.84193	1.61590	3.24577	0.91283	0.95700	5.52305	0.77998	0.05508	0.05403	0.38369	1.06818	0.34873	0.01815	0.95553	3.76434	0.19843	0.09172	1.44342	1.66954	1.27020	0.10809	0.32879	0.06392	0.16838	0.54370	6.83258	0.06338	4.14308	0.07026	0.56811	0.51741	0.08415	0.94992	0.13597	0.40551	0.13035	2.17705	0.07457	9.97721	0.04494	0.04731	0.51959	3.38402	4.91918	0.04426
RRS1	21.96616	6.75204	4.35797	4.52049	6.99117	4.32669	7.12323	6.49644	4.39384	7.65205	6.53444	16.37894	6.23121	5.68785	8.52380	7.57558	9.14162	9.34948	15.89841	9.16772	11.83093	6.75867	12.79228	11.89994	3.54509	7.34512	19.07021	6.95302	8.32781	6.79172	15.22582	13.36779	15.71796	11.86772	11.15280	14.38556	16.78722	8.42221	5.21810	10.42362	7.08598	7.98488	4.72373	12.64408	8.56963	10.20201	20.55733	6.67610	4.37970	7.24749	9.53521	10.07553	9.79845	7.93140	11.32094	7.55456	13.58140	7.84826	8.86238	11.13120	10.43155	15.92141	6.84971	6.43424	2.29566	19.59758	9.46461	12.19286	9.04699	7.81548	13.08100	12.78724
HIST1H2AK	1.01515	2.62055	0.51987	0.54086	3.00222	1.76180	0.79897	2.29322	4.38116	1.88691	1.51874	1.00548	2.51573	2.22137	2.97829	4.34054	2.41338	4.98203	0.95752	1.75784	2.41880	0.27127	0.28819	4.23338	0.03135	0.16384	4.15084	0.74401	2.51403	2.41515	2.31077	1.25915	3.68595	1.14679	3.16304	2.49594	10.45302	2.75212	6.28732	13.68582	2.56323	9.12131	0.41617	9.22978	6.57331	1.93317	4.71402	4.50921	0.32661	2.01911	1.64614	2.95625	0.90916	5.26312	0.49952	2.31349	4.73554	3.61749	10.57199	4.94266	1.56340	3.15513	2.78769	1.11852	1.04117	2.70302	5.11839	13.03312	0.68237	0.84105	37.23178	1.68468
KLF11	4.11915	5.64182	4.00970	3.46126	4.38830	6.09059	7.10076	8.64633	7.45545	3.89488	3.47134	2.49472	4.56101	5.37318	4.22577	5.49039	3.46033	2.01895	0.91576	6.99823	0.18287	2.05153	0.86237	1.45065	0.32826	1.28424	0.29203	1.67870	0.52356	1.20225	7.66351	9.24563	1.44104	2.36244	12.02292	7.73735	9.31661	18.08046	26.85197	7.58502	19.68482	2.19021	2.09030	5.91535	1.17767	5.66109	4.50680	5.33824	30.78223	10.56666	0.93094	21.75974	7.02670	9.90202	11.15818	3.89843	5.12123	2.58922	1.48166	0.76710	6.53177	14.45983	4.48915	8.31719	23.16432	2.16162	5.06791	4.23307	35.20670	30.54073	1.29087	8.73634
KLHL35	0.60926	0.23884	0.38704	0.16427	1.06700	0.36954	0.37327	0.63715	0.30777	1.08602	0.78160	0.29908	0.59337	0.69616	0.92141	0.46887	0.88854	0.10164	0.07496	0.22350	0.04397	0.12825	0.02154	0.03497	0.07211	0.00549	0.01756	0.02786	0.11184	1.04432	0.84036	0.55699	0.18062	0.17567	0.27163	0.75277	0.21863	0.99292	0.86137	0.33009	0.41702	0.21071	0.06174	0.55753	0.19527	1.01680	0.33405	0.14390	0.28735	0.02147	0.21959	0.16658	1.43553	0.17690	0.12872	0.13861	0.09417	0.07986	0.20258	0.23037	0.08787	0.13590	0.18036	0.52056	0.25765	0.18486	0.31908	0.16552	0.35659	0.22362	0.11007	0.14054
LONRF3	0.43698	0.22255	0.55597	0.49437	0.40806	0.19362	0.26149	0.23847	0.27201	0.20367	0.12272	0.34965	0.22428	0.16346	0.25531	0.19058	0.16353	0.10335	0.42273	0.36682	0.04210	0.38718	0.04893	0.53120	0.05956	0.03163	0.03974	0.45914	1.72567	0.54671	0.36579	1.26991	1.73493	3.66811	1.31127	0.05176	0.47553	3.28428	0.92638	1.01635	2.71072	2.23573	3.79348	0.05057	0.14114	1.05205	0.04327	0.29050	2.19161	0.11853	2.12781	2.45527	1.92523	0.09424	5.59930	0.88266	0.16009	0.44403	0.26058	0.98227	1.29373	3.81745	0.65648	0.86862	0.34214	0.33214	0.23199	0.71169	6.40952	8.09861	0.48315	1.10540
CLCN1	0.33171	0.10676	0.07250	0.08884	0.13655	0.14344	0.07610	0.18589	0.08254	0.10268	0.21705	0.16045	0.20669	0.15442	0.27456	0.13334	0.14153	0.05734	0.02273	0.04377	0.00159	0.05264	0.02964	0.02470	0.01401	0.01573	0.01821	0.00810	0.19546	0.06142	0.09583	0.72287	0.04500	0.22609	1.13025	0.95580	0.42950	0.65434	0.07150	0.23214	0.40234	0.17747	0.04628	0.37953	0.00822	0.73811	0.19902	0.17459	0.05844	0.35628	0.09544	0.00318	0.11359	0.64833	0.67363	0.15229	0.31153	0.09331	0.17694	0.03553	0.26735	1.07435	0.07391	0.40610	0.17805	0.09532	0.09753	0.26108	0.69316	0.74974	0.07522	0.22245
NPRL3	18.01225	16.54030	17.34116	15.25958	15.59874	14.32157	14.77646	17.52871	14.92342	17.19987	13.86025	12.37917	15.56832	16.94091	16.73855	17.77581	18.61836	17.93692	28.68333	15.76296	12.13779	14.71221	16.06090	15.51302	12.48394	8.27523	14.76277	10.80785	14.37352	8.08360	10.69702	15.47194	11.76364	15.40844	16.06958	20.86726	19.26265	11.92953	11.37905	13.34013	6.58093	8.77497	7.29145	19.00869	16.13385	16.61236	17.13448	8.10893	3.14376	10.37231	7.43998	15.67089	16.50770	11.43858	8.76138	12.67882	12.76711	10.83775	9.30644	8.60609	9.42572	10.09965	9.84759	11.02289	13.83193	12.38179	9.65691	12.31879	10.33750	6.10415	9.46922	8.44331
CCNL1	71.01910	121.42785	158.90184	194.64653	136.25804	150.95413	123.04376	124.90244	142.43239	136.60173	136.36759	102.47446	138.49520	141.15419	128.80490	135.16294	111.94440	83.47226	60.29930	59.06627	104.22348	148.10163	71.28189	145.69035	205.10000	177.02468	104.77677	211.59297	148.89193	146.37103	67.36184	95.52714	90.38508	58.06690	60.82895	45.05223	56.93019	72.31301	211.32551	153.12010	158.75983	228.86547	398.04088	138.32685	126.61973	64.04541	102.41056	143.06040	88.55400	82.48674	82.55306	260.91386	113.98665	118.41234	109.01493	103.77718	218.27058	109.96873	93.02434	116.19507	192.67152	89.77857	215.58943	170.52742	165.88682	83.35013	273.12242	159.73282	113.30422	153.40426	94.76614	74.76194
HSPA4	31.09805	22.23508	19.42197	16.50812	18.36945	23.20090	23.47605	14.65934	15.97648	16.86876	17.15826	32.42835	17.34150	20.96206	22.29457	19.69698	18.84492	20.18695	10.98803	18.64084	25.54600	18.37506	35.93868	24.20664	24.26553	11.81667	38.84651	26.26436	19.33869	21.96125	26.33010	33.82055	26.24946	22.18515	20.00551	19.30082	38.67145	17.88864	12.21137	19.74101	23.93230	21.73200	13.86825	24.73542	25.68072	22.96714	39.17481	31.41835	16.86604	24.56663	35.20223	24.19212	36.26196	23.57909	39.03898	22.10657	33.81637	26.62427	31.21224	41.11600	30.88695	43.39296	28.23503	15.89474	10.15199	38.99341	21.85103	35.43670	25.45675	17.91696	30.37331	31.69534
RNF128	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00473	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00395	0.00000	0.00000	0.00529	0.00000	0.00355	0.00000	0.00000	0.00000	0.00347	0.00000	0.00000	0.00320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000	0.00382	0.00000	0.00000	0.00376	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00433	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
UBE2R2	20.06929	23.55482	24.34019	21.02228	23.48421	26.08719	21.13365	21.56344	19.78282	25.06723	24.46428	17.44236	21.62293	19.88288	22.88186	19.79882	22.15972	24.25051	20.83662	39.32693	17.88728	16.76493	12.06053	17.88200	14.32308	17.92273	23.55470	19.78976	18.48413	15.30287	21.24100	19.24180	23.50391	24.45396	23.61868	20.99584	18.47088	21.37639	20.25388	19.65310	22.34912	21.19073	13.67040	18.12749	26.21189	20.97192	22.37560	19.91706	25.24082	24.46262	17.92576	16.51215	28.25703	22.63868	18.60285	20.80198	14.65809	19.61605	19.61619	24.29171	14.72962	21.08164	11.53947	13.96402	21.32445	18.58239	12.24528	17.80072	12.55784	17.81468	23.49100	20.84548
IQCE	2.85719	1.91539	1.60706	1.51298	2.25133	1.52637	2.14889	1.76403	1.28792	1.41939	2.09364	1.92064	1.50583	1.66580	1.79010	1.70882	1.86295	4.93626	1.12564	5.45170	3.54781	1.01268	3.14401	3.13882	3.03283	2.28708	2.75563	2.48501	2.75955	3.70430	2.55713	3.41840	7.36178	3.56513	6.85261	3.34364	3.06850	3.01614	1.91934	3.26309	2.53715	5.01717	2.39550	3.22602	7.01725	3.26624	4.82124	1.87196	4.16053	3.20558	5.18278	2.41783	2.96880	3.02868	4.09998	1.50077	2.84890	6.00113	3.20019	2.59926	3.31449	4.00718	5.32508	2.67354	2.39633	4.78538	3.22992	1.34650	2.43046	3.41238	4.54518	3.23047
CALM3	110.69923	121.33757	69.16679	82.60695	130.24585	60.68325	92.17433	88.40187	104.03034	75.93763	99.40131	77.71367	103.67044	119.61252	89.91379	113.10353	120.45825	334.66378	88.69989	200.00204	238.66944	92.21992	153.14328	194.53484	80.05525	84.77075	125.19071	158.48411	118.55590	75.09852	65.25099	134.43990	76.55024	183.19758	129.14683	125.46253	66.41724	107.52160	104.37445	92.03040	149.79135	35.30497	28.84188	66.34612	72.64180	178.07933	84.47872	31.75114	129.30483	52.41446	75.09878	74.79250	160.60218	36.59031	130.61803	77.61768	53.40508	38.79449	40.38398	44.16533	72.87311	121.70068	60.64430	65.98795	97.75126	102.91712	50.56818	80.44551	178.25804	150.11420	46.79511	67.45914
FXYD7	0.17421	0.12083	0.36952	0.38540	0.49313	0.38323	0.38048	0.43783	0.23347	0.44317	0.34392	0.27986	0.41390	0.36624	0.65452	0.59312	0.22899	0.43222	0.64428	0.73192	0.10331	0.47892	0.11900	0.22329	0.52442	0.18504	0.28215	0.34187	0.94937	0.08501	0.06401	0.90872	0.10273	0.45077	0.14415	0.08630	0.14063	0.88344	0.36788	0.12790	0.09116	0.11596	0.39995	0.10462	0.27711	0.25158	0.04702	0.04782	0.25498	0.32493	0.10268	3.01048	1.23450	0.08351	0.09212	0.45584	0.12895	0.25693	0.15857	0.06962	0.00000	0.07048	0.22216	0.36662	1.15109	0.11640	0.11203	0.13697	0.24532	0.21049	0.09905	0.17227
ACTL8	0.02866	0.05048	0.03806	0.03925	0.00242	0.02561	0.02169	0.15823	0.06723	0.00000	0.05862	0.00000	0.04585	0.06150	0.25798	0.00000	0.04939	0.00000	0.00000	0.00701	0.00000	0.00000	0.00605	0.00000	0.07750	0.00000	0.00000	0.00647	0.00000	0.03904	0.06649	0.00000	0.02000	0.12074	0.00000	0.00000	0.01172	0.00000	0.00000	0.00000	0.00916	0.00000	0.00000	0.00000	0.00603	0.00000	0.02184	0.00512	0.00000	0.00000	0.00000	0.00000	0.08842	0.00000	0.00000	0.00343	0.01248	0.00000	0.00000	0.00000	0.00000	0.04758	0.01270	0.00000	0.00000	0.03054	0.00000	0.00000	0.03418	0.03002	0.00866	0.01085
CSNK1G2	54.54599	48.31303	47.27253	47.53026	57.04257	51.12369	49.90958	56.93609	50.24161	65.64069	59.83605	56.42866	49.73796	48.81706	63.78470	53.35384	49.49113	71.43002	66.61778	45.05075	32.05807	39.43565	44.56943	43.40847	45.53637	66.68468	38.20444	39.59828	41.61616	44.63042	53.85134	42.16321	52.27957	51.08727	55.37539	47.68262	35.91852	47.29367	43.96534	40.30044	28.56407	37.16812	34.28228	30.37791	52.10604	36.77334	36.37222	13.98565	37.29222	29.95141	20.82302	41.32195	32.22330	32.49539	16.00634	41.11410	24.46146	34.77741	22.46950	18.05232	23.40869	33.02235	27.01181	43.13541	29.89627	27.62862	23.36739	27.16547	30.48166	24.55969	33.80780	31.44431
COL4A3BP	9.75677	7.48917	7.52200	6.97190	7.85519	7.64378	7.51029	7.40423	9.28034	8.48273	7.90862	8.48507	8.25090	6.91609	6.72148	8.58243	6.38243	5.01819	2.85837	8.83734	8.73982	8.77449	7.65862	5.39990	7.26434	8.77341	8.76471	9.75968	6.97415	3.91080	4.31448	7.35256	6.60508	3.97837	7.51137	3.97490	6.65584	7.90407	8.94471	8.12424	9.20872	7.46254	7.57132	6.69378	8.18747	3.78200	8.17601	9.59170	16.02714	18.73219	12.68546	8.91170	10.27462	11.15180	12.17999	11.64321	7.17771	10.09455	9.69975	7.46420	7.68918	11.63320	12.12490	8.52531	9.07015	7.12259	5.45731	7.34583	10.13218	9.62032	6.92767	14.92609
OSTC	61.05769	76.21897	75.28996	72.31968	78.99233	57.43837	73.68108	68.44504	68.05058	65.25697	59.37752	55.68341	62.51427	70.15887	68.71936	67.30199	67.02951	52.98531	60.91797	16.51026	48.50648	30.36814	72.44783	25.20276	31.58000	58.65845	45.21136	34.88416	61.70971	208.42214	140.99200	101.01477	67.10324	86.97279	63.26426	61.76542	82.02737	69.86632	46.90785	48.44419	48.69635	46.64557	35.33451	50.75874	55.87484	70.24348	70.41792	54.06864	43.25437	66.53354	63.30674	38.62847	111.15096	58.08189	59.34730	35.65908	84.14120	56.63142	71.93242	70.14829	78.60372	76.76298	42.90140	45.99280	42.10862	71.10935	55.43454	66.17951	75.07305	46.10391	61.41844	69.37395
PLN	0.10053	0.03746	0.06163	0.15370	0.16728	0.14482	0.06964	0.08841	0.15387	0.08544	0.11939	0.13558	0.22905	0.15202	0.07223	0.09389	0.05371	0.15626	0.01641	0.09652	0.13492	0.43848	0.12274	0.36115	0.31467	0.25478	0.04695	0.35158	0.26945	0.00000	0.03414	0.02585	0.01676	0.03143	0.01317	0.00407	0.00000	0.09999	0.03505	0.03627	0.15179	0.12310	0.16794	0.09201	0.06668	0.00766	0.01022	0.04106	0.04676	0.02280	0.02783	0.21925	0.15159	0.04240	0.09212	0.05106	0.08128	0.08652	0.01653	0.08772	0.08258	0.22052	0.12228	0.35741	0.14118	0.09791	0.08101	0.03838	0.01800	0.31061	0.11274	0.07388
DOLK	3.56529	1.03126	0.37211	0.33423	0.67884	0.52464	0.82381	0.42987	0.96500	0.58341	0.55582	2.76103	0.76605	0.54083	0.30769	1.34410	0.39400	2.55707	3.88860	3.50354	2.89963	1.79538	1.35057	1.30282	2.20128	1.45868	1.59409	0.85809	1.06735	2.33371	3.97425	1.99838	1.82417	2.51613	2.86059	6.28315	4.00585	2.76704	1.75632	0.86819	1.21200	1.55400	1.78279	1.00633	2.37035	1.89402	3.82696	1.19252	1.80164	2.13638	1.71049	2.16786	2.08019	1.61738	1.94403	1.52912	2.36580	2.06686	1.74332	1.47316	1.77706	2.97343	2.32384	2.60171	1.26165	3.69344	1.13016	1.19767	2.30347	1.82935	2.02673	1.81819
NIPAL3	8.13595	7.29300	5.43270	4.50200	6.12246	4.26056	7.19404	6.43319	5.86101	5.83934	7.29914	6.52679	5.60641	5.17223	5.40336	6.20385	7.20344	6.29952	7.61161	9.47267	6.71256	8.50537	2.87272	7.26468	6.10037	11.24012	7.29422	7.87698	7.44273	4.22431	7.33825	7.20278	8.05760	8.35198	7.75067	13.53580	9.65100	4.81772	3.95707	7.91564	2.89788	9.48466	2.45956	6.94612	7.22772	7.45000	11.71823	11.06176	3.96188	10.32077	6.89609	7.90355	3.91537	10.57044	6.90348	5.21056	8.35869	7.61381	6.90959	5.80668	5.60574	4.98285	3.23403	6.58935	2.29006	7.14703	6.01105	4.70106	1.92209	4.09787	6.60826	6.49282
EMP3	120.88265	88.91578	85.20791	70.58654	88.76718	106.61538	94.10233	89.60757	73.89271	86.20958	83.23158	152.64420	100.03163	98.18316	103.99561	92.48439	108.69854	245.59470	129.10394	241.67033	61.08576	37.19385	122.82368	107.60929	100.20868	44.28965	68.10959	80.41306	58.18476	219.91192	252.58789	145.51191	138.08046	121.25137	472.68484	200.33959	57.14456	475.21220	176.00805	143.23567	374.27405	168.96702	267.80233	176.27468	99.04337	335.55660	100.22956	99.03723	405.25363	154.78692	220.63937	217.29817	126.53631	216.53892	158.85235	156.24847	45.18890	233.08572	90.35671	77.63020	148.33231	279.23279	220.76999	128.75107	99.83620	19.21025	124.24964	84.54310	159.50045	295.32581	165.36406	206.12544
EDA	0.03695	0.10598	0.07531	0.06516	0.05826	0.08187	0.07237	0.10254	0.04291	0.05587	0.05963	0.01613	0.06299	0.04071	0.03370	0.05943	0.09721	0.02401	0.05317	0.26009	0.00829	0.01083	0.00607	0.00862	0.00597	0.00000	0.00144	0.02163	0.08106	0.02285	0.06615	0.00365	0.01039	0.02337	0.03190	0.01883	0.02939	0.03166	0.02823	0.00353	0.04898	0.10253	0.15025	0.00606	0.06871	0.24275	0.00730	0.00856	0.06431	0.03510	0.02051	3.29518	0.08818	0.00520	0.08824	0.03486	0.03963	0.10310	0.06322	0.02751	0.01003	0.01856	0.13641	0.00504	0.04015	0.04199	0.07756	0.01332	0.02285	0.03471	0.05358	0.02538
LEPROTL1	16.74261	16.27774	18.95184	20.18285	18.09821	24.96235	19.55634	16.71357	16.80434	17.96090	17.99465	17.50300	17.65012	19.36759	14.54259	17.02489	15.04661	9.67430	8.81901	23.85533	16.93197	19.84750	13.20184	8.52047	22.22654	23.49419	13.52311	11.59728	14.30626	14.36327	18.42971	13.63566	20.99156	15.49761	11.96433	16.51383	12.04124	12.81457	6.58106	10.39621	8.81456	17.34782	17.53436	14.09553	15.62611	10.89827	18.21391	23.61923	9.30274	23.01782	16.31456	41.20182	19.48172	22.50749	12.18446	35.50229	11.16276	20.66001	21.19361	20.68635	12.49490	11.74208	11.20635	13.77001	18.17949	20.15575	13.65905	8.45724	6.96924	7.01086	19.93341	15.79667
CYB561	17.45996	7.41900	6.52032	5.73277	7.89886	3.74417	6.32214	9.90940	6.38593	7.53604	7.48431	9.17400	8.09536	5.76807	8.06923	5.65580	5.21434	2.11720	10.05794	0.74282	0.26943	16.85438	0.24261	0.17613	3.99524	0.76986	0.34195	4.14193	4.54702	1.98065	8.04305	4.86745	3.82648	10.18087	5.08532	14.35106	9.53154	8.69207	8.88027	7.88300	3.21411	9.59655	2.49093	7.82397	9.75371	2.99013	10.07422	4.06669	6.27182	11.55755	3.12487	3.63126	6.73734	5.20884	2.45452	1.25687	6.25418	2.50720	11.57935	1.94718	5.44361	5.66051	7.67379	18.76842	7.46238	8.29595	10.95313	7.81801	1.46192	3.04848	3.28766	7.26089
OSTCP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHCY	70.40285	70.30756	78.84022	86.05740	71.78643	73.64603	74.16614	69.67665	66.46021	77.44834	67.78603	62.40261	67.83185	86.44869	77.37959	75.82181	83.81787	83.18493	55.88396	25.75678	44.70940	28.30856	40.76458	31.29029	35.39263	27.27119	55.00420	26.30608	44.04324	109.77029	112.31351	89.21339	82.46519	100.70189	73.48318	126.51513	100.50270	52.87204	28.43630	50.34745	41.16770	29.15635	19.98544	73.60562	71.00003	60.16603	101.64061	33.67351	28.13043	25.84055	41.95951	24.46490	92.79127	36.87906	33.89793	18.94350	98.90546	42.13935	60.70457	63.05981	70.57637	67.30030	58.87895	48.81698	22.90449	111.14336	57.31134	78.17105	76.88188	41.49325	61.79990	34.71358
GIMAP5	1.30153	0.11276	0.14587	0.23671	0.08992	0.00000	0.51676	0.13646	0.39509	0.11205	0.00000	0.57960	0.45056	0.00000	0.01604	0.00000	0.00000	1.07525	0.00000	0.19472	0.52545	1.09061	1.56139	2.10297	0.29764	1.07983	0.48870	5.91316	0.25689	0.15622	0.42979	0.15154	0.30664	0.22027	0.77347	0.28467	0.16184	0.34407	2.26198	0.06579	2.66687	0.26533	0.00000	0.17717	0.16518	0.07021	0.53074	0.02810	4.79098	0.37875	0.44710	1.29004	0.03860	0.08034	1.02158	0.12857	0.03845	0.38656	0.56188	0.15187	0.00000	2.51178	0.03765	0.05362	1.07398	0.23767	0.20640	0.14282	0.05874	0.56943	0.30501	1.17084
ABO	8.43167	0.40526	15.28343	20.47974	8.01090	22.90524	10.59936	27.70165	28.09632	31.00549	29.22980	4.50274	16.49280	0.24064	29.74414	25.84658	15.00932	0.10957	0.11146	0.10993	0.05265	0.61767	0.27039	0.12254	0.75658	0.00104	0.04083	0.14530	9.34319	0.00383	0.93761	3.26261	0.09617	15.49654	1.21236	3.14933	0.43616	0.15377	3.59990	0.00000	0.04958	6.21935	5.82057	0.27699	0.08677	1.20036	0.44491	1.56463	0.06343	3.52141	6.82067	1.64236	7.01853	0.44245	0.30333	12.51471	0.09587	0.08871	0.08150	13.54896	0.12695	0.80985	0.09672	38.46283	15.25147	0.21705	1.77742	0.86173	0.45166	0.21253	20.76444	6.09164
FRMD8	16.92235	11.69734	8.65011	8.55837	10.69317	10.39011	11.84510	12.45057	10.57756	10.12832	11.15772	13.89990	12.49886	10.84072	10.69786	12.82184	11.93880	17.54461	39.15366	14.96436	9.59700	11.10845	12.80691	9.23279	21.77817	12.30117	11.96024	7.26125	11.59587	5.73947	11.77856	11.18927	12.49231	16.22503	16.49104	22.63327	14.76684	13.44887	9.66741	10.07010	10.10348	9.97406	4.78229	11.42053	12.92758	14.27679	14.62618	6.80061	12.46936	10.89642	5.71846	9.23519	6.95972	11.46627	7.18320	12.59189	9.45770	8.63128	7.16885	5.64698	7.31796	10.33774	7.08110	11.06647	9.30412	11.39304	8.01125	8.43625	6.25005	6.74964	8.18084	11.67974
GRAMD3	2.06837	1.80138	1.24705	1.27683	1.78497	1.16879	1.83291	1.81550	1.90871	1.72234	1.30342	0.78766	1.71816	1.48816	2.14604	1.92315	1.75010	2.04039	1.94673	3.28740	0.71522	0.04398	2.09778	4.25855	0.69692	1.17601	2.10004	0.67567	0.26584	0.97546	0.89286	0.06548	0.93146	0.62763	0.67558	0.61122	0.61611	0.78229	0.25923	0.06298	2.24946	1.02033	0.54550	0.73393	0.52954	1.97085	0.09567	0.23182	0.48148	0.23167	0.02834	1.88032	0.05200	0.33816	1.07157	1.39341	1.99681	0.42940	0.56761	1.44863	0.63165	1.42637	0.51930	1.17967	0.18176	0.95619	0.53521	0.37756	0.76082	0.57341	1.33433	0.43237
